departure,departure_state_1789_fr,destination_state_1789_fr,homeport,year,destination_ferme_direction,tonnage,flag,tonnage_class,destination_ferme_bureau,departure_ferme_bureau,departure_action,destination_action,homeport_state_1789_fr,destination,departure_ferme_direction
Dunkerque,France,Grande-Bretagne,Sunderland,1789,,90,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Sunderland,1789,,130,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,35,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Grande-Bretagne,Sunderland,1789,,70,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Grande-Bretagne,Sunderland,1789,,150,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Grande-Bretagne,Southwould,1789,,84,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Southwold,Lille
Dunkerque,France,Grande-Bretagne,Southampton,1789,,60,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Southampton,Lille
Dunkerque,France,Grande-Bretagne,Southampton,1789,,145,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Southampton,Lille
Dunkerque,France,Grande-Bretagne,Southampton,1789,,100,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Southampton,Lille
Dunkerque,France,Provinces-Unies,Scheveningen,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Scheveningen,Lille
Dunkerque,France,Provinces-Unies,Schevelinge,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Scheveningen,Lille
Dunkerque,France,Provinces-Unies,Schevelinge,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Scheveningen,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,72,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,95,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,90,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Grande-Bretagne,Padstow,1789,,40,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Padstow,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,106,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Grande-Bretagne,Padstow,1789,,30,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Padstow,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,105,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,70,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,72,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,90,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Grande-Bretagne,Padstow,1789,,30,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Padstow,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,106,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Grande-Bretagne,Hull,1789,,60,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Pool,Lille
Dunkerque,France,Grande-Bretagne,Padstow,1789,,40,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Padstow,Lille
Dunkerque,France,Provinces-Unies,Maerluys,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Maesluys,Lille
Dunkerque,France,Portugal,Ostende,1789,,25,Austrian NL,[21-50],,Dunkerque,out,in,Autriche,Madère,Lille
Dunkerque,France,Grande-Bretagne,Newcastle,1789,,50,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,52,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Amsterdam,1789,,100,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,92,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,France,Saint Malo,1789,Nantes,70,French,[51-100],Le Croisic,Dunkerque,out,in,France,Le Croisic,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,102,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,110,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,32,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,110,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,Grande-Bretagne,Londres,1789,,250,British,[201-500],,Dunkerque,out,in,Grande-Bretagne,Londres,Lille
Dunkerque,France,France,Libourne,1789,Bordeaux,53,French,[51-100],Libourne,Dunkerque,out,in,France,Libourne,Lille
Dunkerque,France,Grande-Bretagne,Hull,1789,,180,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Hull,Lille
Dunkerque,France,Grande-Bretagne,Hull,1789,,110,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Hull,Lille
Dunkerque,France,Grande-Bretagne,Hull,1789,,170,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Hull,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Grande-Bretagne,Harwich,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Harwich,Lille
Dunkerque,France,Hambourg,Hambourg,1789,,112,Hamburguese,[101-200],,Dunkerque,out,in,Hambourg,Hambourg,Lille
Dunkerque,France,Suède,Newport [Austrian NL],1789,,100,Austrian NL,[51-100],,Dunkerque,out,in,Autriche,Gothembourg,Lille
Dunkerque,France,Suède,Nieuport,1789,,100,Austrian NL,[51-100],,Dunkerque,out,in,Autriche,Gothembourg,Lille
Dunkerque,France,Grande-Bretagne,Glascow,1789,,75,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Glasgow,Lille
Dunkerque,France,Provinces-Unies,Gorligue,1789,,50,NonFrench,[21-50],,Dunkerque,out,in,,Flessingue,Lille
Dunkerque,France,Provinces-Unies,Flessingue,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Flessingue,Lille
Dunkerque,France,Provinces-Unies,Flessingue,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Flessingue,Lille
Dunkerque,France,Prusse,Embden,1789,,70,Prussian,[51-100],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,50,Prussian,[21-50],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,200,Prussian,[101-200],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,65,Prussian,[51-100],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,65,Prussian,[51-100],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,300,Prussian,[201-500],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,50,Prussian,[21-50],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,65,Prussian,[51-100],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,65,Prussian,[51-100],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Prusse,Embden,1789,,50,Prussian,[21-50],,Dunkerque,out,in,Prusse,Embden,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Douvres,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Douvres,Lille
Dunkerque,France,Grande-Bretagne,Deal,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Deal,Lille
Dunkerque,France,Grande-Bretagne,Corck,1789,,50,British,[21-50],,Dunkerque,out,in,Grande-Bretagne,Corck,Lille
Dunkerque,France,Danemark,Christiansand,1789,,72,Danish/Norwegian,[51-100],,Dunkerque,out,in,Danemark,Christiansand,Lille
Dunkerque,France,Danemark,Christiansand,1789,,60,Danish/Norwegian,[51-100],,Dunkerque,out,in,Danemark,Christiansand,Lille
Dunkerque,France,Danemark,Christiania,1789,,130,Danish/Norwegian,[101-200],,Dunkerque,out,in,Danemark,Christiania,Lille
Dunkerque,France,Danemark,Christiania,1789,,150,Danish/Norwegian,[101-200],,Dunkerque,out,in,Danemark,Christiania,Lille
Dunkerque,France,Danemark,Christiania,1789,,160,Danish/Norwegian,[101-200],,Dunkerque,out,in,Danemark,Christiania,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Embden,1789,,50,Prussian,[21-50],,Dunkerque,out,in,Prusse,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwyck,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Provinces-Unies,Catwick,1789,,12,Dutch,[1-20],,Dunkerque,out,in,Provinces-Unies,Catwyck,Lille
Dunkerque,France,Grande-Bretagne,Burnham,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Burnham,Lille
Dunkerque,France,Grande-Bretagne,Burnham,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Burnham,Lille
Dunkerque,France,France,Brest,1789,Lorient,60,French,[51-100],Brest,Dunkerque,out,in,France,Brest,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,230,Dutch,[201-500],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,120,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,260,Dutch,[201-500],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,200,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Glascow,1789,,70,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,90,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,130,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Macdernoy,1789,,58,NonFrench,[51-100],,Dunkerque,out,in,,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Peckel,1789,,56,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Peckel,1789,,55,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Peckel,1789,,90,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Peckel,1789,,75,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Groeninge,1789,,80,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,80,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,90,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,55,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Embden,1789,,72,Prussian,[51-100],,Dunkerque,out,in,Prusse,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Nieuport,1789,,250,Austrian NL,[201-500],,Dunkerque,out,in,Autriche,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Groeninge,1789,,60,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Groeninge,1789,,60,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,65,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,56,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Groeninge,1789,,65,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,55,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,130,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,80,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Grande-Bretagne,Yarmouth,1789,,90,British,[51-100],,Dunkerque,out,in,Grande-Bretagne,Yarmouth,Lille
Dunkerque,France,Grande-Bretagne,Sunderland,1789,,130,British,[101-200],,Dunkerque,out,in,Grande-Bretagne,Sunderland,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,40,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,55,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Rotterdam,1789,,105,Dutch,[101-200],,Dunkerque,out,in,Provinces-Unies,Rotterdam,Lille
Dunkerque,France,Provinces-Unies,Amsterdam,1789,,65,Dutch,[51-100],,Dunkerque,out,in,Provinces-Unies,Amsterdam,Lille
Dunkerque,France,Provinces-Unies,Holdenbourg [Oldenbourg],1789,,60,Oldenburguese,[51-100],,Dunkerque,out,in,Duché d'Oldenbourg,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Provinces-Unies,Terver,1789,,50,Dutch,[21-50],,Dunkerque,out,in,Provinces-Unies,Terver,Lille
Dunkerque,France,Grande-Bretagne,Folkstone,1789,,12,British,[1-20],,Dunkerque,out,in,Grande-Bretagne,Lisbonne [mais: Angleterre],Lille
